member_id,ActivityDay,StepTotal
38,4/19/2016,3703
38,4/20/2016,6114
38,4/21/2016,9268
38,4/22/2016,18542
38,4/23/2016,19218
38,4/24/2016,1292
38,4/25/2016,18192
38,4/26/2016,8339
38,4/27/2016,6500
38,4/28/2016,11381
38,4/29/2016,11021
38,4/30/2016,9151
38,5/1/2016,6458
38,5/2/2016,1751
39,5/3/2016,11999
39,5/4/2016,2631
39,5/5/2016,17714
39,5/6/2016,9784
39,5/7/2016,12470
39,5/8/2016,4876
39,5/9/2016,1020
39,5/10/2016,12318
39,5/11/2016,12266
39,5/12/2016,16641
39,4/12/2016,3014
39,4/13/2016,15422
39,4/14/2016,13120
39,4/15/2016,17973
39,4/16/2016,15386
39,4/17/2016,12012
39,4/18/2016,1260
39,4/19/2016,14889
39,4/20/2016,3213
39,4/21/2016,1294
39,4/22/2016,3785
39,4/23/2016,14301
39,4/24/2016,9341
39,4/25/2016,10148
39,4/26/2016,3621
39,4/27/2016,7609
39,4/28/2016,17557
39,4/29/2016,5087
39,4/12/2016,5365
39,4/13/2016,11049
39,4/14/2016,15174
40,4/15/2016,18953
40,4/16/2016,4769
40,4/17/2016,7819
40,4/18/2016,15836
40,4/19/2016,7686
40,4/20/2016,10258
40,4/21/2016,4472
40,4/22/2016,19490
40,4/23/2016,14841
40,4/24/2016,6342
40,4/25/2016,1577
40,4/26/2016,9359
40,4/27/2016,3489
40,4/28/2016,9834
40,4/29/2016,15104
40,4/30/2016,18834
40,5/1/2016,12580
40,5/2/2016,6398
40,5/3/2016,16942
40,5/4/2016,16945
40,5/5/2016,14942
40,5/6/2016,17415
40,5/7/2016,6047
40,5/8/2016,6806
40,5/9/2016,12184
40,5/10/2016,4770
40,5/11/2016,14524
40,5/12/2016,4669
40,4/12/2016,14438
40,4/13/2016,8139
40,4/14/2016,14963
41,4/15/2016,10186
41,4/16/2016,1160
41,4/17/2016,10075
41,4/18/2016,11549
41,4/19/2016,19764
41,4/20/2016,14557
41,4/21/2016,19463
41,4/22/2016,5937
41,4/23/2016,16753
41,4/24/2016,2342
41,4/25/2016,6448
41,4/26/2016,11048
41,4/27/2016,17049
41,4/28/2016,17561
41,4/29/2016,18630
41,4/30/2016,8197
41,5/1/2016,10101
41,4/12/2016,15679
41,4/13/2016,16637
41,4/14/2016,17505
41,4/15/2016,16170
41,4/16/2016,18096
41,4/17/2016,14759
41,4/18/2016,2900
41,4/19/2016,5879
41,4/20/2016,15952
41,4/21/2016,9526
41,4/22/2016,4524
41,4/23/2016,10283
41,4/24/2016,3282
41,4/25/2016,16735
42,4/26/2016,11740
42,4/27/2016,12692
42,4/28/2016,7379
42,4/29/2016,17404
42,4/30/2016,4399
42,5/1/2016,7161
42,5/2/2016,10529
42,5/3/2016,19049
42,5/4/2016,12734
42,5/5/2016,5217
42,5/6/2016,1493
42,5/7/2016,12394
42,5/8/2016,3040
42,5/9/2016,2740
42,5/10/2016,12095
42,5/11/2016,6916
42,4/12/2016,13942
42,4/13/2016,9960
42,4/14/2016,15760
42,4/15/2016,9299
42,4/16/2016,11202
42,4/17/2016,4149
42,4/18/2016,2306
42,4/19/2016,3146
42,4/20/2016,19183
42,4/21/2016,12994
42,4/22/2016,7218
42,4/23/2016,12161
42,4/24/2016,16366
42,4/25/2016,7411
42,4/26/2016,19447
43,4/27/2016,13494
43,4/28/2016,1334
43,4/29/2016,2053
43,4/30/2016,7556
43,5/1/2016,1976
43,5/2/2016,7643
43,5/3/2016,7112
43,5/4/2016,16654
43,5/5/2016,6630
43,5/6/2016,10980
43,5/7/2016,2310
43,5/8/2016,15002
43,5/9/2016,4167
43,5/10/2016,13278
43,5/11/2016,19637
43,5/12/2016,2640
43,4/12/2016,15959
43,4/13/2016,3933
43,4/14/2016,10150
43,4/15/2016,16937
43,4/12/2016,11563
43,4/13/2016,17693
43,4/14/2016,4593
43,4/15/2016,15418
43,4/16/2016,9714
43,4/17/2016,10117
43,4/18/2016,2025
43,4/19/2016,2675
43,4/20/2016,11700
43,4/21/2016,9187
43,4/22/2016,6863
44,4/23/2016,2454
44,4/24/2016,14186
44,4/25/2016,3657
44,4/26/2016,1599
44,4/27/2016,8002
44,4/28/2016,19078
44,4/29/2016,17913
44,4/30/2016,8847
44,5/1/2016,12142
44,5/2/2016,10313
44,5/3/2016,16536
44,5/4/2016,13881
44,5/5/2016,5217
44,5/6/2016,17977
44,5/7/2016,4679
44,5/8/2016,1951
44,5/9/2016,11041
44,5/10/2016,16268
44,5/11/2016,4838
44,5/12/2016,4823
44,4/12/2016,10991
44,4/13/2016,8645
44,4/14/2016,16273
44,4/15/2016,15098
44,4/16/2016,3421
44,4/17/2016,6049
44,4/18/2016,2380
44,4/19/2016,5184
44,4/20/2016,18563
44,4/21/2016,16751
44,4/22/2016,16572
45,4/23/2016,12959
45,4/24/2016,2960
45,4/25/2016,5508
45,4/26/2016,15372
45,4/27/2016,5150
45,4/28/2016,5723
45,4/29/2016,19279
45,4/30/2016,12009
45,5/1/2016,10050
45,5/2/2016,3974
45,5/3/2016,7390
45,5/4/2016,9269
45,5/5/2016,5894
45,5/6/2016,1049
45,5/7/2016,5200
45,5/8/2016,2432
45,5/9/2016,9727
45,5/10/2016,6590
45,5/11/2016,5386
45,5/12/2016,9626
45,4/12/2016,17125
45,4/13/2016,12510
45,4/14/2016,19587
45,4/15/2016,10960
45,4/16/2016,6085
45,4/17/2016,3616
45,4/18/2016,6667
45,4/19/2016,13374
45,4/20/2016,17060
45,4/21/2016,2530
45,4/22/2016,17447
46,4/23/2016,2585
46,4/24/2016,13340
46,4/25/2016,14564
46,4/26/2016,3673
46,4/27/2016,11168
46,4/28/2016,15724
46,4/29/2016,12715
46,4/30/2016,9637
46,5/1/2016,19680
46,5/2/2016,17946
46,5/3/2016,7740
46,5/4/2016,7922
46,5/5/2016,15220
46,5/6/2016,7975
46,5/7/2016,2072
46,5/8/2016,3848
46,5/9/2016,12289
46,5/10/2016,6587
46,5/11/2016,1061
46,5/12/2016,17398
46,4/12/2016,17640
46,4/13/2016,9844
46,4/14/2016,16381
46,4/15/2016,17862
46,4/16/2016,12491
46,4/17/2016,6543
46,4/18/2016,1999
46,4/19/2016,3455
46,4/20/2016,10785
46,4/21/2016,17696
46,4/22/2016,3012
47,4/23/2016,11745
47,4/24/2016,8175
47,4/25/2016,12803
47,4/26/2016,16918
47,4/27/2016,7489
47,4/28/2016,7552
47,4/29/2016,10980
47,4/30/2016,4161
47,5/1/2016,1634
47,5/2/2016,12993
47,5/3/2016,17122
47,5/4/2016,3171
47,5/5/2016,16985
47,5/6/2016,13907
47,5/7/2016,14211
47,5/8/2016,13787
47,5/9/2016,17725
47,5/10/2016,6578
47,5/11/2016,9373
47,5/12/2016,9492
47,4/12/2016,9971
47,4/13/2016,10482
47,4/14/2016,13907
47,4/15/2016,18030
47,4/16/2016,11436
47,4/17/2016,2753
47,4/18/2016,9525
47,4/19/2016,19665
47,4/20/2016,19962
47,4/21/2016,10287
47,4/22/2016,1808
48,4/23/2016,10095
48,4/24/2016,1374
48,4/25/2016,14032
48,4/26/2016,19823
48,4/27/2016,15968
48,4/28/2016,18879
48,4/29/2016,19483
48,4/30/2016,2637
48,5/1/2016,3940
48,5/2/2016,8180
48,5/3/2016,5526
48,5/4/2016,16381
48,5/5/2016,9334
48,5/6/2016,10224
48,5/7/2016,11978
48,5/8/2016,16941
48,5/9/2016,9671
48,5/10/2016,17384
48,5/11/2016,1075
48,5/12/2016,14898
48,4/12/2016,14519
48,4/13/2016,14303
48,4/14/2016,3188
48,4/15/2016,2378
48,4/16/2016,18566
48,4/17/2016,13694
48,4/18/2016,1037
48,4/19/2016,7298
48,4/20/2016,6129
48,4/21/2016,19088
48,4/22/2016,13717
49,4/23/2016,16238
49,4/24/2016,8554
49,4/25/2016,2446
49,4/26/2016,1044
49,4/27/2016,858
49,4/28/2016,13584
49,4/29/2016,18962
49,4/30/2016,13922
49,5/1/2016,11077
49,5/2/2016,14407
49,5/3/2016,2379
49,5/4/2016,10990
49,5/5/2016,16248
49,5/6/2016,17035
49,5/7/2016,3067
49,5/8/2016,7768
49,5/9/2016,5794
49,5/10/2016,3969
49,5/11/2016,6364
49,5/12/2016,11846
49,4/12/2016,7144
49,4/13/2016,10241
49,4/14/2016,17916
49,4/15/2016,8448
49,4/16/2016,10778
49,4/17/2016,16579
49,4/18/2016,6855
49,4/19/2016,4719
49,4/20/2016,13784
49,4/21/2016,6760
49,4/22/2016,2846
50,4/23/2016,3331
50,4/24/2016,10027
50,4/25/2016,6286
50,4/26/2016,5454
50,4/27/2016,6979
50,4/28/2016,13897
50,4/29/2016,8546
50,4/30/2016,3375
50,5/1/2016,6513
50,5/2/2016,19673
50,5/3/2016,3043
50,5/4/2016,1107
50,5/5/2016,6263
50,5/6/2016,2624
50,5/7/2016,8946
50,5/8/2016,14905
50,5/9/2016,7783
50,5/10/2016,8199
50,5/11/2016,12283
50,4/12/2016,7839
50,4/13/2016,3103
50,4/14/2016,10411
50,4/15/2016,8004
50,4/16/2016,18617
50,4/17/2016,3618
50,4/18/2016,15340
50,4/19/2016,7303
50,4/20/2016,15445
50,4/21/2016,6940
50,4/22/2016,19439
50,4/23/2016,3430
51,4/24/2016,18303
51,4/25/2016,19250
51,4/26/2016,7446
51,4/27/2016,2233
51,4/28/2016,11495
51,4/29/2016,5061
51,4/30/2016,16697
51,5/1/2016,14454
51,5/2/2016,2492
51,5/3/2016,13325
51,5/4/2016,19852
51,5/5/2016,9034
51,5/6/2016,5403
51,5/7/2016,11240
51,5/8/2016,16913
51,5/9/2016,8763
51,4/12/2016,5732
51,4/13/2016,17233
51,4/14/2016,5923
51,4/15/2016,12440
51,4/16/2016,4712
51,4/17/2016,13456
51,4/18/2016,1377
51,4/19/2016,827
51,4/20/2016,17737
51,4/21/2016,18471
51,4/22/2016,5154
51,4/23/2016,3056
51,4/24/2016,19817
51,4/25/2016,15268
51,4/26/2016,859
52,4/27/2016,7706
52,4/28/2016,7816
52,4/29/2016,7404
52,4/30/2016,15115
52,5/1/2016,14233
52,5/2/2016,15582
52,5/3/2016,13033
52,5/4/2016,6735
52,5/5/2016,6097
52,5/6/2016,1232
52,5/7/2016,14106
52,5/8/2016,9532
52,5/9/2016,7645
52,5/10/2016,10531
52,4/12/2016,1363
52,4/13/2016,12813
52,4/14/2016,8493
52,4/15/2016,6814
52,4/16/2016,17223
52,4/17/2016,13419
52,4/18/2016,11524
52,4/19/2016,5571
52,4/20/2016,15105
52,4/21/2016,12495
52,4/22/2016,17909
52,4/23/2016,3901
52,4/24/2016,18207
52,4/25/2016,11901
52,4/26/2016,18760
52,4/27/2016,3357
52,4/28/2016,2379
53,4/29/2016,3870
53,4/30/2016,18690
53,5/1/2016,14703
53,5/2/2016,10131
53,5/3/2016,12775
53,5/4/2016,6803
53,5/5/2016,17124
53,5/6/2016,9130
53,5/7/2016,2657
53,4/12/2016,15920
53,4/13/2016,17757
53,4/14/2016,6649
53,4/15/2016,11074
53,4/16/2016,12387
53,4/17/2016,5156
53,4/18/2016,8754
53,4/19/2016,5737
53,4/20/2016,10961
53,4/21/2016,14066
53,4/22/2016,8414
53,4/23/2016,13112
53,4/24/2016,19489
53,4/25/2016,1215
53,4/26/2016,4672
53,4/27/2016,3168
53,4/28/2016,11004
53,4/29/2016,14478
53,4/30/2016,4017
53,5/1/2016,13767
53,5/2/2016,17367
53,5/3/2016,9861
54,5/4/2016,2777
54,5/5/2016,19919
54,5/6/2016,9639
54,5/7/2016,9415
54,5/8/2016,17368
54,5/9/2016,17364
54,5/10/2016,15396
54,5/11/2016,12731
54,5/12/2016,15844
54,4/12/2016,5987
54,4/13/2016,17524
54,4/14/2016,2789
54,4/15/2016,12413
54,4/16/2016,2109
54,4/17/2016,17781
54,4/18/2016,18319
54,4/19/2016,15542
54,4/20/2016,18468
54,4/21/2016,5631
54,4/22/2016,18114
54,4/23/2016,16212
54,4/24/2016,15915
54,4/25/2016,13211
54,4/26/2016,18904
54,4/27/2016,8048
54,4/28/2016,3758
54,4/29/2016,1266
54,4/30/2016,16827
54,5/1/2016,18910
54,5/2/2016,5217
54,5/3/2016,5748
55,5/4/2016,4539
55,5/5/2016,16170
55,5/6/2016,2391
55,5/7/2016,17944
55,4/12/2016,4402
55,4/13/2016,16495
55,4/14/2016,3184
55,4/15/2016,10404
55,4/16/2016,9026
55,4/17/2016,15191
55,4/18/2016,1506
55,4/19/2016,10861
55,4/20/2016,14335
55,4/21/2016,9799
55,4/22/2016,8611
55,4/23/2016,8845
55,4/24/2016,4208
55,4/25/2016,10979
55,4/26/2016,19681
55,4/27/2016,14879
55,4/28/2016,17388
55,4/29/2016,14508
55,4/30/2016,9846
55,5/1/2016,15896
55,5/2/2016,12265
55,5/3/2016,12217
55,5/4/2016,10464
55,5/5/2016,14326
55,5/6/2016,1909
55,5/7/2016,7197
55,5/8/2016,8916
56,5/9/2016,6883
56,5/10/2016,19955
56,5/11/2016,4531
56,5/12/2016,11501
56,4/12/2016,13888
56,4/13/2016,2191
56,4/14/2016,18219
56,4/15/2016,5365
56,4/16/2016,7912
56,4/17/2016,1594
56,4/18/2016,14439
56,4/19/2016,3717
56,4/20/2016,18266
56,4/21/2016,6390
56,4/22/2016,2651
56,4/23/2016,18059
56,4/24/2016,959
56,4/25/2016,7483
56,4/26/2016,16730
56,4/27/2016,6957
56,4/28/2016,19259
56,4/29/2016,5530
56,4/30/2016,6014
56,5/1/2016,19295
56,5/2/2016,14723
56,5/3/2016,14549
56,5/4/2016,19498
56,5/5/2016,19191
56,5/6/2016,13116
56,5/7/2016,8563
56,5/8/2016,19252
57,5/9/2016,4738
57,5/10/2016,16180
57,5/11/2016,12402
57,5/12/2016,7075
57,4/12/2016,10471
57,4/13/2016,4139
57,4/14/2016,13867
57,4/15/2016,2087
57,4/16/2016,10630
57,4/17/2016,16237
57,4/18/2016,6822
57,4/19/2016,9508
57,4/20/2016,16105
57,4/21/2016,15830
57,4/22/2016,17299
57,4/23/2016,10413
57,4/24/2016,1623
57,4/25/2016,1290
57,4/26/2016,1209
57,4/27/2016,18323
57,4/28/2016,3711
57,4/29/2016,12549
57,4/30/2016,5185
57,4/12/2016,6799
57,4/13/2016,9381
57,4/14/2016,14005
57,4/15/2016,18608
57,4/16/2016,7380
57,4/17/2016,14867
57,4/18/2016,7365
57,4/19/2016,4726
58,4/20/2016,13869
58,4/21/2016,3861
58,4/22/2016,11565
58,4/23/2016,18387
58,4/24/2016,9063
58,4/25/2016,8687
58,4/26/2016,2686
58,4/27/2016,11197
58,4/28/2016,1554
58,4/29/2016,13722
58,4/30/2016,17933
58,5/1/2016,14486
58,5/2/2016,18087
58,5/3/2016,1099
58,5/4/2016,2550
58,5/5/2016,18377
58,5/6/2016,14845
58,5/7/2016,941
58,5/8/2016,1717
58,5/9/2016,12457
58,5/10/2016,3740
58,5/11/2016,17297
58,5/12/2016,2825
58,4/12/2016,7576
58,4/13/2016,946
58,4/14/2016,17750
58,4/15/2016,3822
58,4/16/2016,13778
58,4/17/2016,12921
58,4/18/2016,3182
58,4/19/2016,1050
59,4/20/2016,18277
59,4/21/2016,9940
59,4/22/2016,8634
59,4/23/2016,17806
59,4/24/2016,19219
59,4/25/2016,19243
59,4/26/2016,12347
59,4/27/2016,6535
59,4/28/2016,9654
59,4/29/2016,1626
59,4/30/2016,2232
59,5/1/2016,3191
59,5/2/2016,15086
59,5/3/2016,13141
59,5/4/2016,19220
59,5/5/2016,2136
59,5/6/2016,5992
59,5/7/2016,16947
59,5/8/2016,5355
59,5/9/2016,8216
59,5/10/2016,19067
59,5/11/2016,2232
59,5/12/2016,15375
59,4/12/2016,6670
59,4/13/2016,7595
59,4/14/2016,9004
59,4/15/2016,6002
59,4/16/2016,12582
59,4/17/2016,856
59,4/18/2016,11016
59,4/19/2016,12813
60,4/20/2016,16045
60,4/21/2016,8319
60,4/22/2016,8143
60,4/23/2016,19305
60,4/24/2016,14035
60,4/25/2016,9635
60,4/26/2016,18271
60,4/27/2016,16647
60,4/28/2016,4182
60,4/29/2016,1573
60,4/30/2016,6685
60,5/1/2016,17371
60,5/2/2016,5714
60,5/3/2016,19917
60,5/4/2016,15790
60,5/5/2016,8940
60,5/6/2016,2523
60,5/7/2016,19624
60,5/8/2016,1030
60,5/9/2016,906
60,5/10/2016,15516
60,4/12/2016,17392
60,4/13/2016,9203
60,4/14/2016,6396
60,4/15/2016,18692
60,4/16/2016,18112
60,4/17/2016,17877
60,4/18/2016,3415
60,4/19/2016,15274
60,4/20/2016,13635
60,4/21/2016,11662
61,4/22/2016,3686
61,4/23/2016,4811
61,4/24/2016,3098
61,4/25/2016,17985
61,4/26/2016,14970
61,4/27/2016,19265
61,4/28/2016,15065
61,4/29/2016,7886
61,4/30/2016,14286
61,5/1/2016,2269
61,5/2/2016,11548
61,5/3/2016,13925
61,5/4/2016,19935
61,5/5/2016,8411
61,5/6/2016,4919
61,5/7/2016,3463
61,5/8/2016,8337
61,5/9/2016,12777
61,5/10/2016,8416
61,5/11/2016,19344
61,5/12/2016,10140
61,4/12/2016,4913
61,4/13/2016,14198
61,4/14/2016,974
61,4/15/2016,5091
61,4/16/2016,18333
61,4/17/2016,9113
61,4/18/2016,4204
61,4/19/2016,14248
61,4/20/2016,15170
61,4/21/2016,19409
62,4/22/2016,7785
62,4/23/2016,3725
62,4/24/2016,4274
62,4/25/2016,11766
62,4/26/2016,16014
62,4/27/2016,15966
62,4/28/2016,7031
62,4/29/2016,6789
62,4/30/2016,12349
62,5/1/2016,6436
62,5/2/2016,10446
62,5/3/2016,6571
62,5/4/2016,14838
62,5/5/2016,13133
62,5/6/2016,14408
62,5/7/2016,10841
62,5/8/2016,16540
62,5/9/2016,2084
62,5/10/2016,870
62,5/11/2016,879
62,5/12/2016,1072
62,4/12/2016,14377
62,4/13/2016,11359
62,4/14/2016,9339
62,4/15/2016,7158
62,4/16/2016,5374
62,4/17/2016,13515
62,4/18/2016,12221
62,4/19/2016,1849
62,4/20/2016,11498
62,4/21/2016,1959
63,4/22/2016,2996
63,4/23/2016,13043
63,4/24/2016,14923
63,4/25/2016,3156
63,4/26/2016,9452
63,4/27/2016,8815
63,4/28/2016,15333
63,4/29/2016,11732
63,4/30/2016,18809
63,5/1/2016,1597
63,5/2/2016,12676
63,5/3/2016,12982
63,5/4/2016,12511
63,5/5/2016,13844
63,5/6/2016,1522
63,5/7/2016,17061
63,5/8/2016,2925
63,5/9/2016,9867
63,5/10/2016,7233
63,5/11/2016,18827
63,5/12/2016,14761
63,4/12/2016,11909
63,4/13/2016,17638
63,4/14/2016,6528
63,4/15/2016,15042
63,4/16/2016,2630
63,4/17/2016,14509
63,4/18/2016,15371
63,4/19/2016,12378
63,4/20/2016,2786
63,4/21/2016,898
64,4/22/2016,7175
64,4/23/2016,15325
64,4/24/2016,18350
64,4/25/2016,15771
64,4/26/2016,8497
64,4/27/2016,15150
64,4/28/2016,7742
64,4/29/2016,17567
64,4/30/2016,2650
64,5/1/2016,1611
64,5/2/2016,13352
64,5/3/2016,9560
64,5/4/2016,8938
64,5/5/2016,12907
64,5/6/2016,8858
64,5/7/2016,11529
64,5/8/2016,10341
64,5/9/2016,4015
64,5/10/2016,8441
64,5/11/2016,11165
64,4/12/2016,5113
64,4/13/2016,14032
64,4/14/2016,3024
64,4/15/2016,19840
64,4/16/2016,14025
64,4/17/2016,19728
64,4/18/2016,7852
64,4/19/2016,1967
64,4/20/2016,5895
64,4/21/2016,16044
64,4/22/2016,3076
65,4/23/2016,12933
65,4/24/2016,4858
65,4/25/2016,9341
65,4/26/2016,16443
65,4/27/2016,6083
65,4/28/2016,10170
65,4/29/2016,13788
65,4/30/2016,15165
65,5/1/2016,1149
65,5/2/2016,2381
65,5/3/2016,908
65,5/4/2016,6980
65,5/5/2016,11600
65,5/6/2016,9876
65,5/7/2016,4070
65,5/8/2016,4104
65,5/9/2016,8475
65,5/10/2016,18244
65,5/11/2016,1599
65,5/12/2016,9038
65,4/12/2016,13480
65,4/13/2016,13348
65,4/14/2016,11064
65,4/15/2016,4911
65,4/16/2016,10362
65,4/17/2016,7786
65,4/18/2016,16531
65,4/19/2016,14921
65,4/20/2016,7189
65,4/21/2016,18860
65,4/22/2016,19878
66,4/23/2016,6752
66,4/24/2016,8687
66,4/25/2016,1020
66,4/26/2016,8234
66,4/27/2016,6916
66,4/28/2016,800
66,4/29/2016,12418
66,4/30/2016,5618
66,5/1/2016,1096
66,5/2/2016,7009
66,5/3/2016,7628
66,5/4/2016,5895
66,5/5/2016,8421
66,5/6/2016,4722
66,5/7/2016,6198
66,5/8/2016,4720
66,5/9/2016,10239
66,5/10/2016,2926
66,5/11/2016,16739
66,5/12/2016,9535
66,4/12/2016,10664
66,4/13/2016,4415
66,4/14/2016,19689
66,4/15/2016,17879
66,4/16/2016,15050
66,4/17/2016,17857
66,4/18/2016,7530
66,4/19/2016,5273
66,4/20/2016,14321
66,4/21/2016,19312
66,4/22/2016,19501
67,4/23/2016,3944
67,4/24/2016,18640
67,4/25/2016,1651
67,4/26/2016,2744
67,4/27/2016,4320
67,4/28/2016,4516
67,4/29/2016,2390
67,4/30/2016,16817
67,5/1/2016,10237
67,5/2/2016,16377
67,5/3/2016,14435
67,5/4/2016,1951
67,5/5/2016,4033
67,5/6/2016,1146
67,5/7/2016,4610
67,5/8/2016,4296
67,5/9/2016,7812
67,5/10/2016,19966
67,5/11/2016,19434
67,5/12/2016,4330
67,4/12/2016,11137
67,4/13/2016,16932
67,4/14/2016,1855
67,4/15/2016,3028
67,4/16/2016,4763
67,4/17/2016,14371
67,4/18/2016,5083
67,4/19/2016,9677
67,4/20/2016,8385
67,4/21/2016,16888
67,4/22/2016,3236
68,4/23/2016,12614
68,4/24/2016,14439
68,4/25/2016,2004
68,4/26/2016,13192
68,4/27/2016,3558
68,4/28/2016,4229
68,4/29/2016,10779
68,4/30/2016,4347
68,5/1/2016,11885
68,5/2/2016,12788
68,5/3/2016,19388
68,5/4/2016,3307
68,5/5/2016,17834
68,5/6/2016,8447
68,5/7/2016,17027
68,5/8/2016,18747
68,5/9/2016,18897
68,5/10/2016,6152
68,5/11/2016,17487
68,5/12/2016,3370
68,4/12/2016,13214
68,4/13/2016,2367
68,4/14/2016,12312
68,4/15/2016,7417
68,4/16/2016,15595
68,4/17/2016,8692
68,4/18/2016,9410
68,4/19/2016,12647
68,4/20/2016,13603
68,4/21/2016,15859
68,4/22/2016,3099
69,4/23/2016,12744
69,4/24/2016,12322
69,4/25/2016,11523
69,4/26/2016,17610
69,4/27/2016,19769
69,4/28/2016,8103
69,4/29/2016,11846
69,4/30/2016,16966
69,5/1/2016,14885
69,5/2/2016,6747
69,5/3/2016,15737
69,5/4/2016,10915
69,5/5/2016,16212
69,5/6/2016,16833
69,5/7/2016,3169
69,5/8/2016,5850
69,5/9/2016,13800
69,5/10/2016,12928
69,5/11/2016,7978
69,5/12/2016,18757
69,4/12/2016,15291
69,4/13/2016,11354
69,4/14/2016,12867
69,4/15/2016,19915
69,4/16/2016,1048
69,4/17/2016,12933
69,4/18/2016,10860
69,4/19/2016,12614
69,4/20/2016,8841
69,4/21/2016,18740
69,4/22/2016,9870
70,4/23/2016,1805
70,4/24/2016,1893
70,4/25/2016,15828
70,4/26/2016,1508
70,4/27/2016,19272
70,4/28/2016,4195
70,4/29/2016,3252
70,4/12/2016,10456
70,4/13/2016,3878
70,4/14/2016,5395
70,4/15/2016,11605
70,4/16/2016,9916
70,4/17/2016,6802
70,4/18/2016,10622
70,4/19/2016,17604
70,4/20/2016,12893
70,4/21/2016,12130
70,4/22/2016,16647
70,4/23/2016,7794
70,4/24/2016,12812
70,4/25/2016,11379
70,4/26/2016,1133
70,4/27/2016,12963
70,4/28/2016,14104
70,4/29/2016,19767
70,4/30/2016,3692
70,5/1/2016,1091
70,5/2/2016,11326
70,5/3/2016,13992
70,5/4/2016,10085
70,5/5/2016,9108
71,5/6/2016,6904
71,5/7/2016,1548
71,5/8/2016,12378
71,5/9/2016,8290
71,5/10/2016,1498
71,5/11/2016,13019
71,5/12/2016,12844
71,4/12/2016,14851
71,4/13/2016,14708
71,4/14/2016,18103
71,4/15/2016,12482
71,4/16/2016,10976
71,4/17/2016,8027
71,4/18/2016,3067
71,4/19/2016,12662
71,4/20/2016,14506
71,4/21/2016,11858
71,4/22/2016,18753
71,4/23/2016,940
71,4/24/2016,18679
71,4/25/2016,11038
71,4/26/2016,18852
71,4/27/2016,18856
71,4/28/2016,9441
71,4/29/2016,19052
71,4/30/2016,15319
71,5/1/2016,13180
71,4/12/2016,1004
71,4/13/2016,12970
71,4/14/2016,11367
71,4/15/2016,16269
72,4/16/2016,5859
72,4/17/2016,8639
72,4/18/2016,1300
72,4/19/2016,1855
72,4/20/2016,11218
72,4/21/2016,8344
72,4/22/2016,14162
72,4/23/2016,11255
72,4/24/2016,15287
72,4/25/2016,4498
72,4/26/2016,17893
72,4/27/2016,9963
72,4/28/2016,12211
72,4/29/2016,12742
72,4/30/2016,5525
72,5/1/2016,5557
72,5/2/2016,2929
72,5/3/2016,19802
72,5/4/2016,17460
72,5/5/2016,9446
72,5/6/2016,1042
72,5/7/2016,6769
72,5/8/2016,16879
72,5/9/2016,15388
72,5/10/2016,15022
72,5/11/2016,10778
72,4/12/2016,19679
72,4/13/2016,3441
72,4/14/2016,13241
72,4/15/2016,7333
72,4/16/2016,10848
73,4/17/2016,11968
73,4/18/2016,15857
73,4/19/2016,16458
73,4/20/2016,19265
73,4/21/2016,16280
73,4/22/2016,16154
73,4/23/2016,11110
73,4/24/2016,4746
73,4/25/2016,11364
73,4/26/2016,18642
73,4/27/2016,9371
73,4/28/2016,17046
73,4/29/2016,1335
73,4/30/2016,12115
73,5/1/2016,1554
73,5/2/2016,16203
73,5/3/2016,5292
73,5/4/2016,9078
73,5/5/2016,15655
73,5/6/2016,10549
73,5/7/2016,11599
73,5/8/2016,7964
73,5/9/2016,11854
73,5/10/2016,15186
73,5/11/2016,3346
73,5/12/2016,1920
73,4/12/2016,5728
73,4/13/2016,4783
73,4/14/2016,18482
73,4/15/2016,10190
73,4/12/2016,14456
74,4/13/2016,11607
74,4/14/2016,3825
74,4/15/2016,9473
74,4/16/2016,7553
74,4/17/2016,19066
74,4/18/2016,18924
74,4/19/2016,8242
74,4/20/2016,8789
74,4/21/2016,6050
74,4/22/2016,15393
74,4/23/2016,8043
74,4/24/2016,16413
74,4/25/2016,3011
74,4/26/2016,11465
74,4/27/2016,2432
74,4/28/2016,17190
74,4/29/2016,13559
74,4/30/2016,6855
74,5/1/2016,5684
74,5/2/2016,2146
74,5/3/2016,9837
74,5/4/2016,14679
74,5/5/2016,18289
74,5/6/2016,9994
74,5/7/2016,14383
74,5/8/2016,8414
74,5/9/2016,1469
74,5/10/2016,5756
74,5/11/2016,9683
74,5/12/2016,19046
74,4/12/2016,12323
75,4/13/2016,4538
75,4/14/2016,6965
75,4/15/2016,9552
75,4/16/2016,10793
75,4/17/2016,991
75,4/18/2016,12939
75,4/19/2016,17291
75,4/20/2016,4851
75,4/21/2016,10408
75,4/22/2016,16860
75,4/23/2016,3668
75,4/24/2016,19268
75,4/25/2016,11907
75,4/26/2016,11227
75,4/27/2016,12969
75,4/28/2016,14491
75,4/29/2016,18033
75,4/30/2016,16289
75,5/1/2016,4736
75,5/2/2016,13628
75,5/3/2016,11604
75,5/4/2016,9571
75,5/5/2016,7297
75,5/6/2016,16615
75,5/7/2016,15135
75,5/8/2016,2260
75,5/9/2016,1335
75,5/10/2016,13800
75,5/11/2016,1832
75,5/12/2016,16907
75,4/12/2016,14289
76,4/13/2016,11954
76,4/14/2016,15258
76,4/15/2016,6517
76,4/16/2016,19649
76,4/17/2016,4482
